"id","citylabel","locatedIn","callret-3"
1124071,"Liuzhou","http://dbpedia.org/resource/China","en"
1124071,"Liuzhou","http://dbpedia.org/resource/China","de"
1124071,"Liuzhou","http://dbpedia.org/resource/China","es"
1124071,"Liuzhou","http://dbpedia.org/resource/China","fr"
1124071,"Liuzhou","http://dbpedia.org/resource/China","it"
1124071,"柳州市","http://dbpedia.org/resource/China","ja"
1124071,"Liuzhou","http://dbpedia.org/resource/China","nl"
1124071,"Liuzhou","http://dbpedia.org/resource/China","pl"
1124071,"Liuzhou","http://dbpedia.org/resource/China","pt"
1124071,"Лючжоу","http://dbpedia.org/resource/China","ru"
1124071,"柳州市","http://dbpedia.org/resource/China","zh"
614105,"Onitsha","http://dbpedia.org/resource/Nigeria","en"
614105,"Onitsha","http://dbpedia.org/resource/Nigeria","de"
614105,"Onitsha","http://dbpedia.org/resource/Nigeria","es"
614105,"Onitsha","http://dbpedia.org/resource/Nigeria","fr"
614105,"Onitsha","http://dbpedia.org/resource/Nigeria","it"
614105,"オニチャ","http://dbpedia.org/resource/Nigeria","ja"
614105,"Onitsha","http://dbpedia.org/resource/Nigeria","pl"
614105,"Onitsha","http://dbpedia.org/resource/Nigeria","pt"
614105,"Onitsha","http://dbpedia.org/resource/Nigeria","nl"
614105,"奧尼查","http://dbpedia.org/resource/Nigeria","zh"
614105,"Онича","http://dbpedia.org/resource/Nigeria","ru"
812316,"Petaling Jaya","http://dbpedia.org/resource/Malaysia","en"
812316,"بيتالينغ جايا","http://dbpedia.org/resource/Malaysia","ar"
812316,"Petaling Jaya","http://dbpedia.org/resource/Malaysia","de"
812316,"Petaling Jaya","http://dbpedia.org/resource/Malaysia","es"
812316,"Petaling Jaya","http://dbpedia.org/resource/Malaysia","fr"
812316,"プタリン・ジャヤ","http://dbpedia.org/resource/Malaysia","ja"
812316,"Petaling Jaya","http://dbpedia.org/resource/Malaysia","it"
812316,"Petaling Jaya","http://dbpedia.org/resource/Malaysia","pl"
812316,"Petaling Jaya","http://dbpedia.org/resource/Malaysia","nl"
812316,"八打灵再也","http://dbpedia.org/resource/Malaysia","zh"
812316,"Петалинг-Джая","http://dbpedia.org/resource/Malaysia","ru"
326500,"Pohang","http://dbpedia.org/resource/South_Korea","en"
326500,"Pohang","http://dbpedia.org/resource/South_Korea","de"
326500,"Pohang","http://dbpedia.org/resource/South_Korea","es"
326500,"Pohang","http://dbpedia.org/resource/South_Korea","fr"
326500,"浦項市","http://dbpedia.org/resource/South_Korea","ja"
326500,"Pohang","http://dbpedia.org/resource/South_Korea","it"
326500,"Пхохан","http://dbpedia.org/resource/South_Korea","ru"
326500,"Pohang","http://dbpedia.org/resource/South_Korea","pl"
326500,"Pohang","http://dbpedia.org/resource/South_Korea","nl"
326500,"Pohang","http://dbpedia.org/resource/South_Korea","pt"
326500,"浦项市","http://dbpedia.org/resource/South_Korea","zh"
301263,"Shaoxing","http://dbpedia.org/resource/China","en"
301263,"شاوكسينج","http://dbpedia.org/resource/China","ar"
301263,"Shaoxing","http://dbpedia.org/resource/China","de"
301263,"Shaoxing","http://dbpedia.org/resource/China","es"
301263,"Shaoxing","http://dbpedia.org/resource/China","fr"
301263,"紹興市","http://dbpedia.org/resource/China","ja"
301263,"Shaoxing","http://dbpedia.org/resource/China","it"
301263,"Shaoxing","http://dbpedia.org/resource/China","pl"
301263,"Shaoxing","http://dbpedia.org/resource/China","nl"
301263,"绍兴市","http://dbpedia.org/resource/China","zh"
301263,"Шаосин","http://dbpedia.org/resource/China","ru"
301263,"Shaoxing","http://dbpedia.org/resource/China","pt"
235908,"Tongling","http://dbpedia.org/resource/China","en"
235908,"Tongling","http://dbpedia.org/resource/China","de"
235908,"Tongling","http://dbpedia.org/resource/China","es"
235908,"Tongling","http://dbpedia.org/resource/China","fr"
235908,"Tongling","http://dbpedia.org/resource/China","it"
235908,"銅陵市","http://dbpedia.org/resource/China","ja"
235908,"Tongling","http://dbpedia.org/resource/China","nl"
235908,"Tongling","http://dbpedia.org/resource/China","pl"
235908,"Tongling","http://dbpedia.org/resource/China","pt"
235908,"Тунлин","http://dbpedia.org/resource/China","ru"
235908,"铜陵市","http://dbpedia.org/resource/China","zh"
760520,"Yanshi","http://dbpedia.org/resource/China","en"
760520,"Yanshi","http://dbpedia.org/resource/China","de"
760520,"Yanshi","http://dbpedia.org/resource/China","fr"
760520,"偃師市","http://dbpedia.org/resource/China","ja"
760520,"偃师市","http://dbpedia.org/resource/China","zh"
760520,"Яньши","http://dbpedia.org/resource/China","ru"
386377,"Yongin","http://dbpedia.org/resource/South_Korea","en"
386377,"Yongin","http://dbpedia.org/resource/South_Korea","de"
386377,"Yongin","http://dbpedia.org/resource/South_Korea","es"
386377,"Yongin","http://dbpedia.org/resource/South_Korea","fr"
386377,"龍仁市","http://dbpedia.org/resource/South_Korea","ja"
386377,"Yongin","http://dbpedia.org/resource/South_Korea","it"
386377,"Yongin","http://dbpedia.org/resource/South_Korea","nl"
386377,"Йонъин","http://dbpedia.org/resource/South_Korea","ru"
386377,"Yongin","http://dbpedia.org/resource/South_Korea","pl"
386377,"Yongin","http://dbpedia.org/resource/South_Korea","pt"
386377,"龍仁市","http://dbpedia.org/resource/South_Korea","zh"
967668,"Ansan","http://dbpedia.org/resource/South_Korea","en"
967668,"Ansan","http://dbpedia.org/resource/South_Korea","de"
967668,"Ansan (Corea del Sur)","http://dbpedia.org/resource/South_Korea","es"
967668,"Ansan (Corea del Sud)","http://dbpedia.org/resource/South_Korea","it"
967668,"Ansan","http://dbpedia.org/resource/South_Korea","fr"
967668,"安山市","http://dbpedia.org/resource/South_Korea","ja"
967668,"Ansan (Zuid-Korea)","http://dbpedia.org/resource/South_Korea","nl"
967668,"Ansan (miasto w Korei Południowej)","http://dbpedia.org/resource/South_Korea","pl"
967668,"Ансан","http://dbpedia.org/resource/South_Korea","ru"
967668,"Ansan (Coreia do Sul)","http://dbpedia.org/resource/South_Korea","pt"
967668,"安山市","http://dbpedia.org/resource/South_Korea","zh"
945405,"Anyang, Gyeonggi","http://dbpedia.org/resource/South_Korea","en"
945405,"Anyang (Südkorea)","http://dbpedia.org/resource/South_Korea","de"
945405,"Anyang (Corea del Sur)","http://dbpedia.org/resource/South_Korea","es"
945405,"Anyang (Corée du Sud)","http://dbpedia.org/resource/South_Korea","fr"
945405,"安養市","http://dbpedia.org/resource/South_Korea","ja"
945405,"Anyang (Corea del Sud)","http://dbpedia.org/resource/South_Korea","it"
945405,"Anyang (Zuid-Korea)","http://dbpedia.org/resource/South_Korea","nl"
945405,"Anyang (miasto w Korei Południowej)","http://dbpedia.org/resource/South_Korea","pl"
945405,"Анян","http://dbpedia.org/resource/South_Korea","ru"
945405,"Anyang (Coreia do Sul)","http://dbpedia.org/resource/South_Korea","pt"
945405,"安養市","http://dbpedia.org/resource/South_Korea","zh"
967682,"Bucheon","http://dbpedia.org/resource/South_Korea","en"
967682,"بتشون","http://dbpedia.org/resource/South_Korea","ar"
967682,"Bucheon","http://dbpedia.org/resource/South_Korea","de"
967682,"Bucheon","http://dbpedia.org/resource/South_Korea","es"
967682,"Bucheon","http://dbpedia.org/resource/South_Korea","fr"
967682,"Bucheon","http://dbpedia.org/resource/South_Korea","it"
967682,"富川市","http://dbpedia.org/resource/South_Korea","ja"
967682,"Bucheon","http://dbpedia.org/resource/South_Korea","nl"
967682,"Bucheon","http://dbpedia.org/resource/South_Korea","pl"
967682,"Пучхон","http://dbpedia.org/resource/South_Korea","ru"
967682,"Bucheon","http://dbpedia.org/resource/South_Korea","pt"
967682,"富川市","http://dbpedia.org/resource/South_Korea","zh"
967688,"Goyang","http://dbpedia.org/resource/South_Korea","en"
967688,"غويانغ","http://dbpedia.org/resource/South_Korea","ar"
967688,"Goyang","http://dbpedia.org/resource/South_Korea","de"
967688,"Goyang","http://dbpedia.org/resource/South_Korea","es"
967688,"Goyang","http://dbpedia.org/resource/South_Korea","fr"
967688,"Goyang","http://dbpedia.org/resource/South_Korea","it"
967688,"高陽市","http://dbpedia.org/resource/South_Korea","ja"
967688,"Goyang","http://dbpedia.org/resource/South_Korea","nl"
967688,"Коян","http://dbpedia.org/resource/South_Korea","ru"
967688,"Goyang","http://dbpedia.org/resource/South_Korea","pl"
967688,"Goyang","http://dbpedia.org/resource/South_Korea","pt"
967688,"高陽市","http://dbpedia.org/resource/South_Korea","zh"
967722,"Namyangju","http://dbpedia.org/resource/South_Korea","en"
967722,"Namyangju","http://dbpedia.org/resource/South_Korea","de"
967722,"Namyangju","http://dbpedia.org/resource/South_Korea","es"
967722,"Namyangju","http://dbpedia.org/resource/South_Korea","fr"
967722,"南楊州市","http://dbpedia.org/resource/South_Korea","ja"
967722,"Namyangju","http://dbpedia.org/resource/South_Korea","it"
967722,"Намъянджу","http://dbpedia.org/resource/South_Korea","ru"
967722,"Namyangju","http://dbpedia.org/resource/South_Korea","pl"
967722,"Namyangju","http://dbpedia.org/resource/South_Korea","nl"
967722,"南楊州市","http://dbpedia.org/resource/South_Korea","zh"
1081536,"Naucalpan","http://dbpedia.org/resource/Mexico","en"
1081536,"ناوكالبان دي خواريز","http://dbpedia.org/resource/Mexico","ar"
1081536,"Municipio Naucalpan de Juárez","http://dbpedia.org/resource/Mexico","de"
1081536,"Naucalpan de Juárez","http://dbpedia.org/resource/Mexico","es"
1081536,"Naucalpan de Juárez","http://dbpedia.org/resource/Mexico","fr"
1081536,"ナウカルパン","http://dbpedia.org/resource/Mexico","ja"
1081536,"Naucalpan de Juárez","http://dbpedia.org/resource/Mexico","it"
1081536,"Naucalpan","http://dbpedia.org/resource/Mexico","nl"
1081536,"Naucalpan de Juárez","http://dbpedia.org/resource/Mexico","pt"
1081536,"Naucalpan","http://dbpedia.org/resource/Mexico","pl"
1081536,"Наукальпан","http://dbpedia.org/resource/Mexico","ru"
1081536,"瑙卡尔潘","http://dbpedia.org/resource/Mexico","zh"
967730,"Seongnam","http://dbpedia.org/resource/South_Korea","en"
967730,"سونغنام (مدينة)","http://dbpedia.org/resource/South_Korea","ar"
967730,"Seongnam","http://dbpedia.org/resource/South_Korea","de"
967730,"Seongnam","http://dbpedia.org/resource/South_Korea","es"
967730,"Seongnam","http://dbpedia.org/resource/South_Korea","fr"
967730,"Seongnam","http://dbpedia.org/resource/South_Korea","it"
967730,"城南市","http://dbpedia.org/resource/South_Korea","ja"
967730,"Соннам","http://dbpedia.org/resource/South_Korea","ru"
967730,"Seongnam","http://dbpedia.org/resource/South_Korea","pl"
967730,"Seongnam","http://dbpedia.org/resource/South_Korea","nl"
967730,"Seongnam","http://dbpedia.org/resource/South_Korea","pt"
967730,"城南市","http://dbpedia.org/resource/South_Korea","zh"
186160,"Tiruchirappalli","http://dbpedia.org/resource/India","en"
186160,"Tiruchirappalli","http://dbpedia.org/resource/India","de"
186160,"Tiruchirappalli","http://dbpedia.org/resource/India","es"
186160,"Tiruchirappalli","http://dbpedia.org/resource/India","it"
186160,"Tiruchirappalli","http://dbpedia.org/resource/India","fr"
186160,"ティルチラーパッリ","http://dbpedia.org/resource/India","ja"
186160,"Tiruchirappalli","http://dbpedia.org/resource/India","pt"
186160,"Tiruchirappalli (stad)","http://dbpedia.org/resource/India","nl"
186160,"Tiruchirapalli","http://dbpedia.org/resource/India","pl"
186160,"Тируччираппалли","http://dbpedia.org/resource/India","ru"
186160,"蒂魯吉拉帕利","http://dbpedia.org/resource/India","zh"
383485,"Beihai","http://dbpedia.org/resource/China","en"
383485,"Beihai (Guangxi)","http://dbpedia.org/resource/China","de"
383485,"Beihai","http://dbpedia.org/resource/China","es"
383485,"Beihai (Guangxi)","http://dbpedia.org/resource/China","fr"
383485,"北海市","http://dbpedia.org/resource/China","ja"
383485,"Beihai","http://dbpedia.org/resource/China","it"
383485,"Beihai","http://dbpedia.org/resource/China","nl"
383485,"Beihai","http://dbpedia.org/resource/China","pl"
383485,"Beihai","http://dbpedia.org/resource/China","pt"
383485,"北海市","http://dbpedia.org/resource/China","zh"
383485,"Бэйхай","http://dbpedia.org/resource/China","ru"
355283,"Dali City","http://dbpedia.org/resource/China","en"
355283,"دالي (الصين)","http://dbpedia.org/resource/China","ar"
355283,"Dali (Stadt)","http://dbpedia.org/resource/China","de"
355283,"Ciudad de Dali","http://dbpedia.org/resource/China","es"
355283,"Dali (Yunnan)","http://dbpedia.org/resource/China","fr"
355283,"大理市","http://dbpedia.org/resource/China","ja"
355283,"Dali (Junnan)","http://dbpedia.org/resource/China","pl"
355283,"Cidade de Dali","http://dbpedia.org/resource/China","pt"
355283,"Дали (Юньнань)","http://dbpedia.org/resource/China","ru"
355283,"大理市","http://dbpedia.org/resource/China","zh"
328768,"Zhoushan","http://dbpedia.org/resource/China","en"
328768,"زهوشان","http://dbpedia.org/resource/China","ar"
328768,"Zhoushan","http://dbpedia.org/resource/China","de"
328768,"Zhoushan","http://dbpedia.org/resource/China","es"
328768,"Zhoushan","http://dbpedia.org/resource/China","fr"
328768,"Zhoushan","http://dbpedia.org/resource/China","it"
328768,"舟山市","http://dbpedia.org/resource/China","ja"
328768,"Чжоушань","http://dbpedia.org/resource/China","ru"
328768,"Zhoushan","http://dbpedia.org/resource/China","nl"
328768,"Zhoushan","http://dbpedia.org/resource/China","pl"
328768,"舟山市","http://dbpedia.org/resource/China","zh"
212131,"Al Ain","http://dbpedia.org/resource/United_Arab_Emirates","en"
212131,"العين (أبوظبي)","http://dbpedia.org/resource/United_Arab_Emirates","ar"
212131,"Al-Ain","http://dbpedia.org/resource/United_Arab_Emirates","de"
212131,"Al Ain","http://dbpedia.org/resource/United_Arab_Emirates","es"
212131,"Al-'Ayn","http://dbpedia.org/resource/United_Arab_Emirates","it"
212131,"Al-Aïn","http://dbpedia.org/resource/United_Arab_Emirates","fr"
212131,"アル・アイン","http://dbpedia.org/resource/United_Arab_Emirates","ja"
212131,"Al-Ajn","http://dbpedia.org/resource/United_Arab_Emirates","pl"
212131,"Al Ain","http://dbpedia.org/resource/United_Arab_Emirates","pt"
212131,"Эль-Айн","http://dbpedia.org/resource/United_Arab_Emirates","ru"
212131,"Al Ain","http://dbpedia.org/resource/United_Arab_Emirates","nl"
212131,"艾因","http://dbpedia.org/resource/United_Arab_Emirates","zh"
323135,"Daegu","http://dbpedia.org/resource/South_Korea","en"
323135,"دايغو","http://dbpedia.org/resource/South_Korea","ar"
323135,"Daegu","http://dbpedia.org/resource/South_Korea","de"
323135,"Daegu","http://dbpedia.org/resource/South_Korea","es"
323135,"Daegu","http://dbpedia.org/resource/South_Korea","fr"
323135,"Taegu","http://dbpedia.org/resource/South_Korea","it"
323135,"大邱広域市","http://dbpedia.org/resource/South_Korea","ja"
323135,"Daegu","http://dbpedia.org/resource/South_Korea","nl"
323135,"Daegu","http://dbpedia.org/resource/South_Korea","pl"
323135,"Daegu","http://dbpedia.org/resource/South_Korea","pt"
323135,"Тэгу","http://dbpedia.org/resource/South_Korea","ru"
323135,"大邱廣域市","http://dbpedia.org/resource/South_Korea","zh"
479214,"Dammam","http://dbpedia.org/resource/Saudi_Arabia","en"
479214,"الدمام","http://dbpedia.org/resource/Saudi_Arabia","ar"
479214,"Dammam","http://dbpedia.org/resource/Saudi_Arabia","de"
479214,"Dammam","http://dbpedia.org/resource/Saudi_Arabia","es"
479214,"Dammam (Arabie saoudite)","http://dbpedia.org/resource/Saudi_Arabia","fr"
479214,"Dammam","http://dbpedia.org/resource/Saudi_Arabia","it"
479214,"ダンマーム","http://dbpedia.org/resource/Saudi_Arabia","ja"
479214,"Ad-Dammam","http://dbpedia.org/resource/Saudi_Arabia","pl"
479214,"Dammam","http://dbpedia.org/resource/Saudi_Arabia","pt"
479214,"Dammam","http://dbpedia.org/resource/Saudi_Arabia","nl"
479214,"Эд-Даммам","http://dbpedia.org/resource/Saudi_Arabia","ru"
479214,"达曼 (沙特阿拉伯)","http://dbpedia.org/resource/Saudi_Arabia","zh"
558522,"Ikeja","http://dbpedia.org/resource/Nigeria","en"
558522,"Ikeja","http://dbpedia.org/resource/Nigeria","de"
558522,"Ikeja","http://dbpedia.org/resource/Nigeria","es"
558522,"Ikeja","http://dbpedia.org/resource/Nigeria","fr"
558522,"Ikeja","http://dbpedia.org/resource/Nigeria","pl"
558522,"Ikeja","http://dbpedia.org/resource/Nigeria","nl"
558522,"Ikeja","http://dbpedia.org/resource/Nigeria","pt"
558522,"伊凱賈","http://dbpedia.org/resource/Nigeria","zh"
322068,"Liuyang","http://dbpedia.org/resource/China","en"
322068,"Liuyang","http://dbpedia.org/resource/China","de"
322068,"Liuyang","http://dbpedia.org/resource/China","es"
322068,"Liuyang","http://dbpedia.org/resource/China","fr"
322068,"瀏陽市","http://dbpedia.org/resource/China","ja"
322068,"Liuyang (stad)","http://dbpedia.org/resource/China","nl"
322068,"浏阳市","http://dbpedia.org/resource/China","zh"
986046,"Noida","http://dbpedia.org/resource/India","en"
